date,btc_price_usd,eth_price_usd,lpt_price_usd,btc_volume,eth_volume,lpt_volume,fear_greed_index
2024-07-05,56662.375,2981.5986328125,12.195735931396484,55417544033,31131942647,41164016,29.0
2024-07-06,58303.5390625,3069.3779296875,13.627642631530762,20610320577,11586293705,32894165,26.0
2024-07-07,55849.109375,2929.38720703125,12.928584098815918,20553359505,10857947538,30968705,29.0
2024-07-08,56705.09765625,3018.73193359375,13.08825969696045,39766159899,22627377457,37992567,28.0
2024-07-09,58009.2265625,3064.032958984375,13.139241218566895,27849512607,15269945822,27348020,27.0
2024-07-10,57742.49609375,3102.21875,13.411842346191406,26175260526,14578679176,19090681,28.0
2024-07-11,57344.9140625,3100.330810546875,13.47700023651123,28707803842,15230095766,28511098,29.0
2024-07-12,57899.46484375,3134.15869140625,13.623876571655273,25604805221,12751638331,25985837,25.0
2024-07-13,59231.953125,3177.19873046875,13.588591575622559,17080061806,8565105946,19632961,25.0
2024-07-14,60787.79296875,3244.0791015625,14.391490936279297,22223416061,10517709666,20750118,33.0
2024-07-15,64870.15234375,3489.552734375,15.355499267578125,38094526099,18305490390,26409336,52.0
2024-07-16,65097.1484375,3443.513427734375,15.34455680847168,41617346768,20446664416,32663378,65.0
2024-07-17,64118.79296875,3388.75244140625,16.675952911376953,32525071311,16739123962,66494489,69.0
2024-07-18,63974.06640625,3426.258544921875,16.24796485900879,27239305337,15035622003,33024734,61.0
2024-07-19,66710.15625,3505.73486328125,16.69371223449707,37003855410,17705629736,28474324,60.0
2024-07-20,67163.6484375,3519.29541015625,17.105573654174805,19029581250,10360198325,26826437,74.0
2024-07-21,68154.5234375,3536.60546875,17.140396118164062,26652190004,13845913681,31531555,74.0
2024-07-22,67585.25,3440.419921875,15.882842063903809,42649109453,18723199034,37143793,70.0
2024-07-23,65927.671875,3481.995849609375,15.231821060180664,35605668666,24468405650,23980728,71.0
2024-07-24,65372.1328125,3336.33935546875,15.02242660522461,27470942309,16040945448,20068419,69.0
2024-07-25,65777.2265625,3174.42724609375,14.334261894226074,38315761670,25293745810,24050416,68.0
2024-07-26,67912.0625,3275.951416015625,15.112045288085938,30488630457,15993893521,21373629,68.0
2024-07-27,67813.3359375,3247.60791015625,15.52894401550293,34691905492,15198233287,22396753,72.0
2024-07-28,68255.8671875,3271.464599609375,14.88355541229248,18043166945,8959236446,16775719,71.0
2024-07-29,66819.9140625,3320.539306640625,14.501786231994629,40780682628,18334852719,21253019,74.0
2024-07-30,66201.015625,3278.667724609375,14.550607681274414,31380492109,14045773047,17075772,67.0
2024-07-31,64619.25,3231.295654296875,14.041245460510254,31292785994,16135380637,19973382,61.0
2024-08-01,65357.5,3201.564453125,13.908831596374512,40975554494,20217639556,20502095,52.0
2024-08-02,61415.06640625,2986.01318359375,12.632752418518066,43060875727,21400241741,18724741,57.0
2024-08-03,60680.09375,2903.3857421875,11.719395637512207,31753030589,17844091431,19472656,37.0
2024-08-04,58116.9765625,2686.39892578125,10.856904029846191,31758917219,21139601426,20076858,34.0
2024-08-05,53991.45703125,2417.206298828125,9.942973136901855,108991085584,67668132244,43426535,26.0
2024-08-06,56034.31640625,2458.723876953125,10.515530586242676,49300484106,26041995921,23990799,17.0
2024-08-07,55027.4609375,2336.58935546875,9.95600414276123,41637562185,24264218606,19049780,29.0
2024-08-08,61710.13671875,2683.352783203125,11.349034309387207,45298472567,23468291180,19549496,20.0
2024-08-09,60880.11328125,2599.5986328125,11.049749374389648,33425553115,17907141655,13147019,48.0
2024-08-10,60945.8125,2610.02294921875,11.608391761779785,15745822278,9361014219,14026583,40.0
2024-08-11,58719.484375,2553.252197265625,11.15053653717041,22759754812,13595441987,34414294,39.0
2024-08-12,59354.515625,2724.431884765625,11.838339805603027,37078637820,21653090666,21809438,25.0
2024-08-13,60609.56640625,2703.671875,11.667724609375,30327698167,16383053029,14606907,31.0
2024-08-14,58737.26953125,2662.914794921875,11.251143455505371,29961696180,15825365408,13592211,30.0
2024-08-15,57560.09765625,2570.087646484375,10.631546020507812,35682112440,16345801912,15732158,29.0
2024-08-16,58894.10546875,2593.1865234375,10.5899019241333,29350938673,13275561555,13827452,27.0
2024-08-17,59478.97265625,2614.546875,10.648260116577148,13589684021,6676568717,9037006,25.0
2024-08-18,58483.96484375,2613.357177734375,10.692693710327148,17740625837,9207267415,11938890,31.0
2024-08-19,59493.453125,2637.306396484375,11.003928184509277,25911207712,11968963282,13408145,28.0
2024-08-20,59012.79296875,2573.10693359375,11.136025428771973,31613400008,13249483464,14453272,30.0
2024-08-21,61175.19140625,2631.3955078125,11.548836708068848,32731154072,12766015263,14109863,26.0
2024-08-22,60381.9140625,2622.951416015625,12.73499584197998,27625734377,10723280428,37210859,39.0
2024-08-23,64094.35546875,2764.447021484375,15.464853286743164,42530509233,16857181970,78924433,34.0
2024-08-24,64178.9921875,2769.3896484375,15.653860092163086,21430585163,11765811307,37693988,56.0
2024-08-25,64333.54296875,2749.15771484375,15.22268295288086,18827683555,9375535539,23047075,54.0
2024-08-26,62880.66015625,2681.340576171875,14.226900100708008,27682040631,12282035835,16639941,55.0
2024-08-27,59504.1328125,2458.7265625,13.388754844665527,39103882198,18028996056,23937130,48.0
2024-08-28,59027.625,2528.41552734375,12.70279312133789,40289564698,20359545410,21427082,30.0
2024-08-29,59388.1796875,2528.792724609375,12.526494026184082,32224990582,13946434277,15755571,29.0
2024-08-30,59119.4765625,2525.822021484375,12.5773344039917,32292756405,15526218255,16153279,34.0
2024-08-31,58969.8984375,2513.393798828125,12.227592468261719,12403470760,6646876013,11620832,29.0
2024-09-01,57325.48828125,2427.90234375,11.605805397033691,24592449997,11800443265,15117638,26.0
2024-09-02,59112.48046875,2538.187255859375,12.64837646484375,27036454524,12520444224,18097874,26.0
2024-09-03,57431.0234375,2420.603759765625,11.70470142364502,26666961053,11406800197,13894645,26.0
2024-09-04,57971.5390625,2448.97705078125,11.790181159973145,35627680312,16709600747,18931565,27.0
2024-09-05,56160.48828125,2367.737548828125,11.30273723602295,31030280656,13632325040,15585332,29.0
2024-09-06,53948.75390625,2223.87646484375,10.917119026184082,49361693566,25825618367,17464258,22.0
2024-09-07,54139.6875,2274.107177734375,10.946526527404785,19061486526,11124608320,16015777,23.0
2024-09-08,54841.56640625,2297.29296875,11.405811309814453,18268287531,10718443487,13405646,29.0
2024-09-09,57019.53515625,2358.482177734375,11.898097038269043,34618096173,15887712451,14903361,26.0
2024-09-10,57648.7109375,2389.5810546875,11.883289337158203,28857630507,12795818970,14159072,33.0
2024-09-11,57343.171875,2339.841552734375,11.65556526184082,37049062672,15355180967,15087344,37.0
2024-09-12,58127.01171875,2361.78173828125,12.493172645568848,33835707949,12162634681,22651194,31.0
2024-09-13,60571.30078125,2441.607177734375,12.84964370727539,32490528356,13759640866,21680698,32.0
2024-09-14,60005.12109375,2418.595703125,12.496465682983398,16428405496,8170291680,11234743,50.0
2024-09-15,59182.8359375,2320.897216796875,12.02656078338623,18120960867,10155470375,11478882,51.0
2024-09-16,58192.5078125,2295.28369140625,11.512502670288086,32032822113,16819033263,12016415,39.0
2024-09-17,60308.5390625,2341.707763671875,12.48604965209961,38075570118,15356783863,16781810,33.0
2024-09-18,61649.6796875,2369.72900390625,12.743691444396973,40990702891,18159056422,16770208,45.0
2024-09-19,62940.45703125,2464.752197265625,13.434535026550293,42710252573,18437147349,22170282,49.0
2024-09-20,63192.9765625,2561.072021484375,13.650967597961426,35177164222,19112788620,16981577,54.0
2024-09-21,63394.83984375,2615.857177734375,13.772817611694336,14408616220,10797825021,11365493,54.0
2024-09-22,63648.7109375,2582.862548828125,13.462268829345703,20183348802,13180663011,13282509,52.0
2024-09-23,63329.80078125,2648.54638671875,15.031904220581055,31400285425,19912841456,37808301,50.0
2024-09-24,64301.96875,2654.35498046875,14.885860443115234,29938335243,16658812503,24629044,54.0
2024-09-25,63143.14453125,2579.388671875,14.547334671020508,25078377700,14119729962,26426348,59.0
2024-09-26,65181.01953125,2632.199951171875,15.02248477935791,36873129847,17336033595,28022913,50.0
2024-09-27,65790.6640625,2695.900634765625,15.367523193359375,32058813449,17023020294,25477881,61.0
2024-09-28,65887.6484375,2677.5390625,15.024123191833496,15243637984,10252590559,21727512,64.0
2024-09-29,65635.3046875,2659.346923828125,14.826184272766113,14788214575,11126215671,22640981,63.0
2024-09-30,63329.5,2603.062744140625,13.829808235168457,37112957475,17826446789,25206097,61.0
2024-10-01,60837.0078125,2448.921142578125,12.282230377197266,50220923500,25482371785,30666078,50.0
2024-10-02,60632.78515625,2365.231689453125,11.984886169433594,40762722398,20148256472,27065589,42.0
2024-10-03,60759.40234375,2349.791259765625,11.840943336486816,36106447279,18051447791,19501117,37.0
2024-10-04,62067.4765625,2414.7939453125,12.170843124389648,29585472513,14879264082,17118417,41.0
2024-10-05,62089.94921875,2415.6318359375,12.270563125610352,13305410749,8152969183,13707067,49.0
2024-10-06,62818.953125,2439.957763671875,12.492860794067383,14776233667,8458690205,12573561,50.0
2024-10-07,62236.66015625,2421.796630859375,12.225236892700195,34253562610,17414044416,21206539,50.0
2024-10-08,62131.96875,2439.8408203125,11.971521377563477,28134475157,14067361080,14422483,49.0
2024-10-09,60582.1015625,2368.283447265625,11.499957084655762,27670982363,14954047093,13237372,49.0
2024-10-10,60274.5,2383.85791015625,11.541031837463379,30452813570,15327769940,12561447,39.0
2024-10-11,62445.08984375,2436.513427734375,12.176900863647461,30327141594,13489061564,14615675,32.0
2024-10-12,63193.0234375,2476.523193359375,12.493050575256348,16744110886,9372169184,14671708,49.0
2024-10-13,62851.375,2467.677001953125,12.084099769592285,18177529690,9189490605,15127425,50.0
2024-10-14,66046.125,2628.89990234375,12.883940696716309,43706958056,21434687898,30497551,48.0
2024-10-15,67041.109375,2606.02197265625,12.665616035461426,48863870879,22003780898,39237020,65.0
2024-10-16,67612.71875,2611.10205078125,12.353837013244629,38195189534,17012396419,37053534,73.0
2024-10-17,67399.8359375,2604.2734375,11.88106918334961,32790898511,15150712321,19624396,71.0
2024-10-18,68418.7890625,2641.55224609375,12.35744857788086,36857165014,17043738652,16851809,73.0
2024-10-19,68362.734375,2648.656982421875,13.189497947692871,14443497908,8557834553,35873136,72.0
2024-10-20,69001.703125,2746.364013671875,13.225797653198242,18975847518,14559296242,27710476,73.0
2024-10-21,67367.8515625,2665.712158203125,12.622572898864746,37498611780,17328615363,22275448,72.0
2024-10-22,67361.40625,2620.197509765625,12.322851181030273,31808472566,15541911074,20072821,70.0
2024-10-23,66432.1953125,2509.098876953125,11.782241821289062,32263980353,17876984551,20129535,71.0
2024-10-24,68161.0546875,2534.49853515625,11.829360961914062,31414428647,16128627601,17306065,69.0
2024-10-25,66642.4140625,2435.93408203125,10.67478084564209,41469984306,22560233078,21723596,72.0
2024-10-26,67014.6953125,2479.603271484375,10.867822647094727,19588098156,13597102184,16114743,
2024-10-27,67929.296875,2505.940673828125,11.08996868133545,16721307878,9801434566,12196321,74.0
2024-10-28,69907.7578125,2565.34814453125,11.02422046661377,38799856657,18971841402,15829027,72.0
2024-10-29,72720.4921875,2637.95751953125,11.311454772949219,58541874402,22185845095,19462524,72.0
2024-10-30,72339.5390625,2657.37255859375,11.069499015808105,40646637831,22382690746,20699830,77.0
2024-10-31,70215.1875,2515.79931640625,10.566264152526855,40627912076,19760409505,18719171,77.0
2024-11-01,69482.46875,2511.885498046875,10.339774131774902,49989795365,20215438328,17774971,75.0
2024-11-02,69289.2734375,2491.068603515625,9.945974349975586,18184612091,9639457439,14285104,72.0
2024-11-03,68741.1171875,2456.42529296875,9.410311698913574,34868307655,15667779706,18326311,74.0
2024-11-04,67811.5078125,2397.0263671875,9.066141128540039,41184819348,17110200696,18364129,70.0
2024-11-05,69359.5625,2422.650634765625,9.548235893249512,46046889204,17894057485,17061623,70.0
2024-11-06,75639.078125,2724.169189453125,11.005840301513672,118592653963,41887574364,34902575,70.0
2024-11-07,75904.859375,2895.58544921875,10.95785140991211,63467654989,35352318438,23901564,77.0
2024-11-08,76545.4765625,2962.296630859375,10.635537147521973,55176858003,32303261101,22733599,75.0
2024-11-09,76778.8671875,3131.14453125,11.212688446044922,29009480361,29210133088,25054637,75.0
2024-11-10,80474.1875,3191.331298828125,12.067070007324219,82570594495,47418730187,65478344,78.0
2024-11-11,88701.484375,3374.81298828125,12.44153118133545,117966845037,55417771668,74029563,76.0
2024-11-12,87955.8125,3246.25732421875,11.44725513458252,133673285375,56686078066,86395669,80.0
2024-11-13,90584.1640625,3192.595947265625,10.856295585632324,123559027869,52010205682,57774948,84.0
2024-11-14,87250.4296875,3058.94873046875,10.057221412658691,87616705248,35743352141,51087502,88.0
2024-11-15,91066.0078125,3103.04052734375,10.494916915893555,78243109518,32701369872,40567018,80.0
2024-11-16,90558.4765625,3133.27392578125,11.345479965209961,44333192814,26650658846,52884498,86.0
2024-11-17,89845.8515625,3075.66162109375,10.537307739257812,46350159305,28348163224,41527112,90.0
2024-11-18,90542.640625,3207.8564453125,11.006388664245605,75535775084,35445557613,45643317,83.0
2024-11-19,92343.7890625,3111.384033203125,10.585288047790527,74521048295,29823634432,42721793,90.0
2024-11-20,94339.4921875,3072.18798828125,9.951980590820312,71730956426,29785491216,40852798,83.0
2024-11-21,98504.7265625,3361.053955078125,10.6633939743042,106024505582,51619069348,47084685,82.0
2024-11-22,98997.6640625,3331.600830078125,10.964149475097656,78473580551,36775716442,39887968,94.0
2024-11-23,97777.28125,3396.223388671875,12.190837860107422,44414644677,38835184688,90820503,93.0
2024-11-24,98013.8203125,3363.659912109375,12.950900077819824,51712020623,27901454185,110352428,80.0
2024-11-25,93102.296875,3413.5439453125,12.974563598632812,80909462490,51544793988,80411985,82.0
2024-11-26,91985.3203125,3326.517333984375,12.825522422790527,91656519855,39902959158,72131228,79.0
2024-11-27,95962.53125,3657.249267578125,14.190765380859375,71133452438,43383987191,83675913,75.0
2024-11-28,95652.46875,3579.8115234375,15.302369117736816,52260008261,32362724276,130941077,77.0
2024-11-29,97461.5234375,3593.494384765625,14.939275741577148,54968682476,27622629486,94398543,78.0
2024-11-30,96449.0546875,3705.705322265625,15.715824127197266,31634227866,30670867436,116507253,84.0
2024-12-01,97279.7890625,3711.1650390625,15.552787780761719,36590695296,28018113530,67903445,81.0
2024-12-02,95865.3046875,3644.198486328125,16.12706184387207,72680784305,47284967570,103360987,80.0
2024-12-03,96002.1640625,3620.711669921875,16.902236938476562,67067810961,36839829742,121572217,76.0
2024-12-04,98768.53125,3841.3310546875,17.48761558532715,77199817112,56799745752,144648514,78.0
2024-12-05,96593.5703125,3811.00830078125,20.262737274169922,149218945580,60568296606,204394404,84.0
2024-12-06,99920.7109375,4005.810546875,23.012115478515625,94534772658,52853668566,485545179,72.0
2024-12-07,99923.3359375,4002.692626953125,21.66082191467285,44177510897,22574636761,151498758,75.0
2024-12-08,101236.015625,4005.70458984375,21.194982528686523,44125751925,20943378971,103888533,79.0
2024-12-09,97432.71875,3718.6904296875,17.141841888427734,110676473908,57029832059,180782438,78.0
2024-12-10,96675.4296875,3631.833740234375,15.530665397644043,104823780634,58416417599,141035997,78.0
2024-12-11,101173.03125,3832.822021484375,17.21535873413086,85391409936,35968053196,118337960,74.0
2024-12-12,100043.0,3883.1015625,17.4768123626709,72073983533,42971675764,109840436,83.0
2024-12-13,101459.2578125,3911.205322265625,17.34139633178711,56894751583,34895127659,71806366,76.0
2024-12-14,101372.96875,3868.4052734375,16.16497802734375,40422968793,28756190559,62888445,83.0
2024-12-15,104298.6953125,3951.941162109375,16.80049705505371,51145914137,25069616984,65829018,80.0
2024-12-16,106029.71875,3987.48095703125,16.245248794555664,91020417816,46536359669,73902805,83.0
2024-12-17,106140.6015625,3886.76611328125,15.274858474731445,68589364868,35418700472,64996457,87.0
2024-12-18,100041.5390625,3618.791259765625,13.639334678649902,93865656139,48946681636,87205195,81.0
2024-12-19,97490.953125,3417.927978515625,12.39637279510498,97221662392,58879190250,111329981,75.0
2024-12-20,97755.9296875,3472.553466796875,13.310131072998047,105634083408,66383827229,115785547,74.0
2024-12-21,97224.7265625,3337.222412109375,13.557311058044434,51765334294,31579389836,166125904,73.0
2024-12-22,95104.9375,3277.53515625,15.521422386169434,43147981314,24780768375,312478994,73.0
2024-12-23,94686.2421875,3415.785400390625,15.49446964263916,65239002919,34496081389,161819821,70.0
2024-12-24,98676.09375,3492.0498046875,19.604524612426758,47114953674,23083678195,404571863,73.0
2024-12-25,99299.1953125,3493.2353515625,19.228307723999023,33700394629,17651873225,290050246,73.0
2024-12-26,95795.515625,3331.225830078125,17.649173736572266,47054980873,22247726776,240013300,79.0
2024-12-27,94164.859375,3328.9169921875,16.405162811279297,52419934565,24091627403,126768232,74.0
2024-12-28,95163.9296875,3397.90234375,16.43626594543457,24107436185,14305648523,87387536,72.0
2024-12-29,93530.2265625,3349.513427734375,16.029464721679688,29635885267,13440907792,89692604,73.0
2024-12-30,92643.2109375,3356.392578125,15.11870288848877,56188003691,26981583962,76192097,65.0
2024-12-31,93429.203125,3332.53173828125,14.991362571716309,43625106843,20845452085,54788095,64.0
2025-01-01,94419.7578125,3353.504150390625,15.478904724121094,24519888919,14195410493,54320676,66.0
2025-01-02,96886.875,3451.392578125,16.444149017333984,46009564411,22243574698,96808042,70.0
2025-01-03,98107.4296875,3605.009765625,17.09095001220703,35611391163,21877299255,88007859,74.0
2025-01-04,98236.2265625,3657.706787109375,16.72881507873535,22342608078,16060610759,65630352,73.0
2025-01-05,98314.9609375,3634.103759765625,16.580856323242188,20525254825,12830306908,62920996,72.0
2025-01-06,102078.0859375,3688.611328125,16.74612808227539,51823432705,23973574043,66383675,76.0
2025-01-07,96922.703125,3381.577392578125,14.636978149414062,58685738547,32235312545,81994554,78.0
2025-01-08,95043.5234375,3326.329345703125,13.495237350463867,63875859171,34337730882,76267385,70.0
2025-01-09,92484.0390625,3219.4306640625,13.532730102539062,62777261693,28815726276,66715496,69.0
2025-01-10,94701.453125,3267.489990234375,13.931280136108398,62058693684,26503845190,72133474,50.0
2025-01-11,94566.59375,3282.2177734375,13.738363265991211,18860894100,11772144561,37445258,69.0
2025-01-12,94488.4375,3265.951171875,13.467307090759277,20885130965,11647743556,34797082,62.0
2025-01-13,94516.5234375,3135.499755859375,13.038017272949219,72978998252,39911742769,51620538,61.0
2025-01-14,96534.046875,3223.6845703125,13.547934532165527,53769675818,22847737224,34336418,63.0
2025-01-15,100504.4921875,3450.53759765625,15.167581558227539,57805923627,25991614661,62770873,70.0
2025-01-16,99756.90625,3308.34521484375,14.519408226013184,54103781805,26395516475,61856272,75.0
2025-01-17,104462.0390625,3474.107177734375,15.101883888244629,71888972663,28200207229,53605805,75.0
2025-01-18,104408.0703125,3305.78955078125,13.721296310424805,50445655726,32420094038,62372955,77.0
2025-01-19,101089.609375,3208.96435546875,12.396614074707031,76789928525,57242875399,89650102,77.0
2025-01-20,102016.6640625,3278.035400390625,12.261664390563965,126279678351,52383187336,88315026,76.0
2025-01-21,106146.265625,3327.40625,12.510242462158203,88733878242,32804001146,59144206,76.0
2025-01-22,103653.0703125,3240.224609375,12.444028854370117,53878181052,22171220981,54083265,84.0
2025-01-23,103960.171875,3334.714111328125,12.042617797851562,104104515428,32419520084,58991972,75.0
2025-01-24,104819.484375,3309.554931640625,11.781190872192383,52388229265,25578325671,40248524,75.0
2025-01-25,104714.6484375,3317.26953125,11.941429138183594,23888996502,13744316078,27895136,75.0
2025-01-26,102682.5,3236.13427734375,11.554243087768555,22543395879,14471528757,27051149,73.0
2025-01-27,102087.6875,3178.92041015625,11.400520324707031,89006608428,39412486482,50274372,71.0
2025-01-28,101332.4765625,3077.112548828125,10.389233589172363,47180685494,20718206194,27110692,72.0
2025-01-29,103703.2109375,3112.9990234375,10.661052703857422,47432049818,22727786058,30717321,72.0
2025-01-30,104735.3046875,3247.780029296875,11.259307861328125,41915744521,19958405782,29218560,70.0
2025-01-31,102405.0234375,3298.26513671875,11.355541229248047,45732764360,30128115902,31929165,76.0
2025-02-01,100655.90625,3118.32861328125,10.265104293823242,27757944848,19917507079,29531302,68.0
2025-02-02,97688.9765625,2868.69287109375,9.101670265197754,63091816853,42060930305,49001329,60.0
2025-02-03,101405.421875,2884.566650390625,9.0552396774292,115400897748,92453553253,89732753,44.0
2025-02-04,97871.8203125,2735.05126953125,8.241943359375,73002130211,48795275985,41223924,72.0
2025-02-05,96615.4453125,2787.779052734375,8.034867286682129,49125911241,31960764447,25510543,54.0
2025-02-06,96593.296875,2688.40087890625,7.636484146118164,45302471947,29500645692,27256355,49.0
2025-02-07,96529.0859375,2622.211181640625,7.893826007843018,55741290456,29526663418,31536923,44.0
2025-02-08,96482.453125,2632.308349609375,7.9510908126831055,22447526395,17059263074,20511865,44.0
2025-02-09,96500.09375,2628.72119140625,7.885764122009277,27732901800,17517088276,24721063,46.0
2025-02-10,97437.5546875,2661.166748046875,8.041296005249023,40078962391,19414208113,23966682,43.0
2025-02-11,95747.4296875,2602.781982421875,7.8940582275390625,37488783272,21156550492,26596418,47.0
2025-02-12,97885.859375,2736.902099609375,8.128997802734375,49340445530,26919387954,32207342,46.0
2025-02-13,96623.8671875,2675.902587890625,7.874048233032227,37147280860,19481004625,41332278,50.0
2025-02-14,97508.96875,2726.091552734375,8.13129711151123,32697987277,17732289901,24681964,48.0
2025-02-15,97580.3515625,2693.559814453125,7.802999973297119,17047266288,10803019357,15979431,50.0
2025-02-16,96175.03125,2663.31591796875,8.041186332702637,16536755396,10593602117,23489847,54.0
2025-02-17,95773.3828125,2743.19970703125,7.787202835083008,27336550690,24170425078,23707562,51.0
2025-02-18,95539.546875,2669.3388671875,7.113234996795654,37325720482,23004152928,33123614,47.0
2025-02-19,96635.609375,2715.77099609375,7.086874961853027,28990872862,15272401903,22184927,44.0
2025-02-20,98333.9375,2740.386474609375,7.489235877990723,31668022771,15917259320,22136387,49.0
2025-02-21,96125.546875,2659.655517578125,7.124667167663574,49608706470,31441524621,31394173,55.0
2025-02-22,96577.7578125,2764.029296875,7.565695762634277,18353824477,16403164397,19414310,49.0
2025-02-23,96273.921875,2821.310302734375,7.417748928070068,16999478976,20493767269,16555715,50.0
2025-02-24,91418.171875,2513.8212890625,6.281990051269531,44046480529,29127380459,29736352,49.0
2025-02-25,88736.171875,2493.592529296875,6.608517169952393,92139104128,40044790246,34942768,25.0
2025-02-26,84347.0234375,2331.45263671875,6.986880779266357,64597492134,28815111323,82701975,21.0
2025-02-27,84704.2265625,2305.484375,6.8967461585998535,52659591954,24286213447,28402907,10.0
2025-02-28,84373.0078125,2237.9052734375,6.632791996002197,83610570576,35737904667,37688054,16.0
2025-03-01,86031.9140625,2216.643310546875,6.507727146148682,29190628396,16135258239,20559922,20.0
2025-03-02,94248.3515625,2519.694580078125,7.487648010253906,58398341092,34854193845,30501857,26.0
2025-03-03,86065.671875,2145.573974609375,6.195098876953125,70072228536,31473561910,31272764,33.0
2025-03-04,87222.1953125,2170.01513671875,6.107248783111572,68095241474,33935738380,29173213,15.0
2025-03-05,90623.5625,2241.977294921875,6.321016788482666,50498988027,22105432727,19250730,20.0
2025-03-06,89961.7265625,2202.476806640625,6.082913875579834,47749810486,18509069102,17586083,25.0
2025-03-07,86742.671875,2138.987548828125,6.021866798400879,65945677657,22425792863,22594801,34.0
2025-03-08,86154.59375,2201.51025390625,5.933207988739014,18206118081,10533204814,16506016,28.0
2025-03-09,80601.0390625,2015.5091552734375,5.463809967041016,30899345977,16103964994,27601864,27.0
2025-03-10,78532.0,1861.1513671875,4.961233139038086,54061099422,35005066442,31795594,20.0
2025-03-11,82862.2109375,1919.844970703125,5.227695941925049,54702837196,30898385863,30347541,24.0
2025-03-12,83722.359375,1908.982666015625,5.36906623840332,40353484454,22898872951,23239725,34.0
2025-03-13,81066.703125,1862.9696044921875,5.172889232635498,31412940153,17977225564,30829037,45.0
2025-03-14,83969.1015625,1909.467529296875,5.394425868988037,29588112414,12122715282,22000479,27.0
2025-03-15,84343.109375,1937.3946533203125,5.558568954467773,13650491277,6456484591,16063193,46.0
2025-03-16,82579.6875,1887.43505859375,5.325469017028809,21330270174,9292997638,26699127,30.0
2025-03-17,84075.6875,1927.0029296875,5.738838195800781,25092785558,10436892087,34922640,32.0
2025-03-18,82718.5,1932.54345703125,5.660437107086182,24095774594,10170844746,28022468,34.0
2025-03-19,86854.2265625,2057.7490234375,5.715907096862793,34931960257,20065206266,30856090,32.0
2025-03-20,84167.1953125,1982.099853515625,5.4205121994018555,29028988961,13217865782,25016778,49.0
2025-03-21,84043.2421875,1964.8475341796875,5.443680763244629,19030452299,9708125480,17834683,31.0
2025-03-22,83832.484375,1980.037841796875,5.606842041015625,9863214091,6117036512,24912572,32.0
2025-03-23,86054.375,2005.2991943359375,5.456442832946777,12594615537,7522339707,38231981,30.0
2025-03-24,87498.9140625,2077.47900390625,5.86534309387207,34582604933,14044912402,43545858,45.0
2025-03-25,87471.703125,2067.76416015625,5.93947696685791,30005840049,11735658914,32221398,46.0
2025-03-26,86900.8828125,2009.1893310546875,5.66008186340332,26704046038,13178523590,23152073,47.0
2025-03-27,87177.1015625,2002.357421875,5.586619853973389,24413471941,11593274543,26160879,40.0
2025-03-28,84353.1484375,1895.5029296875,5.084839820861816,34198619509,18160526498,36334943,44.0
2025-03-29,82597.5859375,1827.3203125,4.7208027839660645,16969396135,12194771785,19904563,26.0
2025-03-30,82334.5234375,1806.2186279296875,4.834833145141602,14763760943,9854857162,14121338,32.0
2025-03-31,82548.9140625,1823.47998046875,4.8082451820373535,29004228247,15765030938,34523023,34.0
2025-04-01,85169.171875,1905.491455078125,4.86812686920166,28175650319,15001220420,18314156,34.0
2025-04-02,82485.7109375,1795.313232421875,4.508657932281494,47584398470,22593742104,26245820,44.0
2025-04-03,83102.828125,1815.63720703125,4.491998195648193,36852112080,16450974373,21874676,25.0
2025-04-04,83843.8046875,1815.335205078125,4.405333042144775,45157640207,18061720814,28110938,28.0
2025-04-05,83504.796875,1805.9732666015625,4.343319892883301,14380803631,6374712479,16063023,30.0
2025-04-06,78214.484375,1576.72802734375,3.881819009780884,36294853736,22154445576,19690087,34.0
2025-04-07,79235.3359375,1555.240966796875,3.879568099975586,91262424987,46073959047,31423512,23.0
2025-04-08,76271.953125,1472.5531005859375,3.484618902206421,48314590749,21315312919,45995855,24.0
2025-04-09,82573.953125,1668.0400390625,3.987416982650757,84213627038,39252195855,61069402,18.0
2025-04-10,79626.140625,1522.518798828125,3.8655989170074463,44718000633,21379604307,38066000,39.0
2025-04-11,83404.8359375,1567.1497802734375,3.9307169914245605,41656778779,14871838813,19723568,25.0
2025-04-12,85287.109375,1643.528564453125,4.101675987243652,24258059104,12110995013,18238332,43.0
2025-04-13,83684.9765625,1596.685791015625,3.854517936706543,28796984817,13909890792,14299377,45.0
2025-04-14,84542.390625,1622.7698974609375,3.911726951599121,34090769777,16518325094,13722757,31.0
2025-04-15,83668.9921875,1588.6324462890625,3.801470994949341,28040322885,13175452875,16880978,38.0
2025-04-16,84033.8671875,1578.1053466796875,3.802561044692993,29617804112,15339621551,14853808,29.0
2025-04-17,84895.75,1582.54833984375,3.8379359245300293,21276866029,11312160796,17046786,30.0
2025-04-18,84450.8046875,1588.9246826171875,3.9061009883880615,12728372364,7123507323,11514967,33.0
2025-04-19,85063.4140625,1612.9228515625,4.030933856964111,15259300427,7168138700,11917917,32.0
2025-04-20,85174.3046875,1587.5142822265625,4.171446800231934,14664050812,7642784469,13387425,37.0
2025-04-21,87518.90625,1579.7344970703125,4.1146440505981445,41396190190,15403785611,16521316,39.0
2025-04-22,93441.890625,1757.3316650390625,5.500016212463379,55899038456,23747917555,151979932,47.0
2025-04-23,93699.109375,1796.104248046875,5.135597229003906,41719568821,22904644756,120676964,72.0
